Estructura;Tiempos;ID;SetDatos
graphNativeFullDense;0;363811;subset1000000
graphNativeFullDense;18553;205351;subset1000000
graphNativeFullDense;2190;880787;subset1000000
graphNativeFullDense;1202054;41;subset1000000
graphNativeFullDense;12457;725267;subset1000000
graphNativeFullDense;10808;68363;subset1000000
graphNativeFullDense;9721;126481;subset1000000
graphNativeFullDense;8691;78224;subset1000000
graphNativeFullDense;8921;512870;subset1000000
graphNativeFullDense;31792;48301;subset1000000
graphNativeFullDense;13813;847872;subset1000000
graphNativeFullDense;13902;349822;subset1000000
graphNativeFullDense;9649259;602358;subset1000000
graphNativeFullDense;17651;272484;subset1000000
graphNativeFullDense;11570;385510;subset1000000
graphNativeFullDense;13664;188929;subset1000000
graphNativeFullDense;231313;12652;subset1000000
graphNativeFullDense;5152;354430;subset1000000
graphNativeFullDense;15604;34684;subset1000000
graphNativeFullDense;12106;624741;subset1000000
graphNativeFullDense;14828;216393;subset1000000
graphNativeFullDense;1521247;34266;subset1000000
graphNativeFullDense;610128;165980;subset1000000
graphNativeFullDense;11534;676440;subset1000000
graphNativeFullDense;9142;551154;subset1000000
graphNativeFullDense;1227351;29552;subset1000000
graphNativeFullDense;10591;693264;subset1000000
graphNativeFullDense;5913;779352;subset1000000
graphNativeFullDense;1574;323902;subset1000000
graphNativeFullDense;0;526382;subset1000000
graphNativeFullDense;2095;930387;subset1000000
graphNativeFullDense;237585;21199;subset1000000
graphNativeFullDense;14700;308231;subset1000000
graphNativeFullDense;5408;926218;subset1000000
graphNativeFullDense;11059;329909;subset1000000
graphNativeFullDense;14776;909457;subset1000000
graphNativeFullDense;317375;3130;subset1000000
graphNativeFullDense;9092;972919;subset1000000
graphNativeFullDense;17611;272069;subset1000000
graphNativeFullDense;4762134;1321;subset1000000
graphNativeFullDense;12510;934430;subset1000000
graphNativeFullDense;6925;961156;subset1000000
graphNativeFullDense;0;94130;subset1000000
graphNativeFullDense;1167;183277;subset1000000
graphNativeFullDense;217371;1295;subset1000000
graphNativeFullDense;60185;28848;subset1000000
graphNativeFullDense;9449;154240;subset1000000
graphNativeFullDense;6646;58479;subset1000000
graphNativeFullDense;319021;175111;subset1000000
graphNativeFullDense;16830;112076;subset1000000
graphNativeFullDense;11684;830418;subset1000000
graphNativeFullDense;829398;8531;subset1000000
graphNativeFullDense;2378186;218;subset1000000
graphNativeFullDense;55281;37951;subset1000000
graphNativeFullDense;10825;205440;subset1000000
graphNativeFullDense;4524829;28;subset1000000
graphNativeFullDense;18611743;6723;subset1000000
graphNativeFullDense;94513;211439;subset1000000
graphNativeFullDense;3783;555022;subset1000000
graphNativeFullDense;23033;9181;subset1000000
graphNativeFullDense;12821;272919;subset1000000
graphNativeFullDense;15276;683378;subset1000000
graphNativeFullDense;99352;19446;subset1000000
graphNativeFullDense;18624;877399;subset1000000
graphNativeFullDense;4275;50197;subset1000000
graphNativeFullDense;24921;217263;subset1000000
graphNativeFullDense;8534;44124;subset1000000
graphNativeFullDense;13230;200466;subset1000000
graphNativeFullDense;9934;15970;subset1000000
graphNativeFullDense;13253;494074;subset1000000
graphNativeFullDense;14060;742189;subset1000000
graphNativeFullDense;11877;190911;subset1000000
graphNativeFullDense;16550;9004;subset1000000
graphNativeFullDense;10536;947065;subset1000000
graphNativeFullDense;6179;515272;subset1000000
graphNativeFullDense;16788;346280;subset1000000
graphNativeFullDense;29693;71699;subset1000000
graphNativeFullDense;14233;303235;subset1000000
graphNativeFullDense;14652;374727;subset1000000
graphNativeFullDense;9498;532247;subset1000000
graphNativeFullDense;20417;503936;subset1000000
graphNativeFullDense;1017678;75809;subset1000000
graphNativeFullDense;13089;767264;subset1000000
graphNativeFullDense;338352;902814;subset1000000
graphNativeFullDense;500548;43115;subset1000000
graphNativeFullDense;18961;725440;subset1000000
graphNativeFullDense;11127;233552;subset1000000
graphNativeFullDense;401;988081;subset1000000
graphNativeFullDense;2742;875649;subset1000000
graphNativeFullDense;14402;150977;subset1000000
graphNativeFullDense;10898;229940;subset1000000
graphNativeFullDense;10164;371334;subset1000000
graphNativeFullDense;16152;956423;subset1000000
graphNativeFullDense;9917;589862;subset1000000
graphNativeFullDense;14443;555836;subset1000000
graphNativeFullDense;14090;627725;subset1000000
graphNativeFullDense;554947;1486;subset1000000
graphNativeFullDense;10595775;2736;subset1000000
graphNativeFullDense;12814;382502;subset1000000
graphNativeFullDense;10252;19991;subset1000000
graphNativeFullDense;15785;550928;subset1000000
graphNativeFullDense;9615;323496;subset1000000
