Estructura;Tiempos;ID;SetDatos;etc
compressedDense;0;75937;subset1000000;
compressedDense;0;37902;subset1000000;
compressedDense;0;27059;subset1000000;
compressedDense;0;88068;subset1000000;
compressedDense;0;33764;subset1000000;
compressedDense;0;52287;subset1000000;
compressedDense;0;53725;subset1000000;
compressedDense;0;97330;subset1000000;
compressedDense;0;71280;subset1000000;
compressedDense;0;49104;subset1000000;
compressedDense;0;34403;subset1000000;
compressedDense;0;47187;subset1000000;
compressedDense;0;73041;subset1000000;
compressedDense;0;92203;subset1000000;
compressedDense;0;43661;subset1000000;
compressedDense;0;9753;subset1000000;
compressedDense;0;67795;subset1000000;
compressedDense;0;75188;subset1000000;
compressedDense;0;48679;subset1000000;
compressedDense;0;31720;subset1000000;
compressedDense;0;79762;subset1000000;
compressedDense;0;75731;subset1000000;
compressedDense;0;18326;subset1000000;
compressedDense;0;21900;subset1000000;
compressedDense;0;1708;subset1000000;
compressedDense;0;98920;subset1000000;
compressedDense;0;90531;subset1000000;
compressedDense;0;15703;subset1000000;
compressedDense;0;64954;subset1000000;
compressedDense;0;99840;subset1000000;
compressedDense;0;32147;subset1000000;
compressedDense;0;79710;subset1000000;
compressedDense;0;18665;subset1000000;
compressedDense;0;23771;subset1000000;
compressedDense;0;58203;subset1000000;
compressedDense;0;9239;subset1000000;
compressedDense;0;79660;subset1000000;
compressedDense;0;33816;subset1000000;
compressedDense;0;13294;subset1000000;
compressedDense;0;62213;subset1000000;
compressedDense;0;16452;subset1000000;
compressedDense;0;51798;subset1000000;
compressedDense;0;15297;subset1000000;
compressedDense;0;51960;subset1000000;
compressedDense;0;15476;subset1000000;
compressedDense;0;62351;subset1000000;
compressedDense;0;7941;subset1000000;
compressedDense;0;25432;subset1000000;
compressedDense;0;42310;subset1000000;
compressedDense;0;70108;subset1000000;
compressedDense;0;32500;subset1000000;
compressedDense;0;52840;subset1000000;
compressedDense;0;70117;subset1000000;
compressedDense;0;45082;subset1000000;
compressedDense;0;76249;subset1000000;
compressedDense;0;60276;subset1000000;
compressedDense;0;58205;subset1000000;
compressedDense;0;25132;subset1000000;
compressedDense;0;82408;subset1000000;
compressedDense;0;28281;subset1000000;
compressedDense;0;90680;subset1000000;
compressedDense;0;44031;subset1000000;
compressedDense;0;85750;subset1000000;
compressedDense;0;7610;subset1000000;
compressedDense;0;65361;subset1000000;
compressedDense;0;26264;subset1000000;
compressedDense;0;99347;subset1000000;
compressedDense;0;1650;subset1000000;
compressedDense;0;11931;subset1000000;
compressedDense;0;73353;subset1000000;
compressedDense;0;33115;subset1000000;
compressedDense;0;36293;subset1000000;
compressedDense;0;34968;subset1000000;
compressedDense;0;60513;subset1000000;
compressedDense;0;33143;subset1000000;
compressedDense;0;4849;subset1000000;
compressedDense;0;71254;subset1000000;
compressedDense;0;18906;subset1000000;
compressedDense;0;95197;subset1000000;
compressedDense;0;2138;subset1000000;
compressedDense;0;94803;subset1000000;
compressedDense;0;27036;subset1000000;
compressedDense;0;42732;subset1000000;
compressedDense;0;57153;subset1000000;
compressedDense;0;88915;subset1000000;
compressedDense;0;22258;subset1000000;
compressedDense;0;722;subset1000000;
compressedDense;0;55963;subset1000000;
compressedDense;0;30011;subset1000000;
compressedDense;0;43513;subset1000000;
compressedDense;0;73311;subset1000000;
compressedDense;0;17209;subset1000000;
compressedDense;0;6279;subset1000000;
compressedDense;0;20129;subset1000000;
compressedDense;0;26490;subset1000000;
compressedDense;0;34055;subset1000000;
compressedDense;0;56814;subset1000000;
compressedDense;0;53810;subset1000000;
compressedDense;0;82213;subset1000000;
compressedDense;0;25796;subset1000000;
compressedDense;0;50171;subset1000000;
compressedDense;0;788;subset1000000;
compressedDense;0;75817;subset1000000;
compressedDense;0;35574;subset1000000;
compressedDense;0;66376;subset1000000;
compressedDense;0;83565;subset1000000;
compressedDense;0;66217;subset1000000;
compressedDense;0;35929;subset1000000;
compressedDense;0;83833;subset1000000;
compressedDense;0;66743;subset1000000;
compressedDense;0;7480;subset1000000;
compressedDense;0;35095;subset1000000;
compressedDense;0;83584;subset1000000;
compressedDense;11;29999;subset1000000;
compressedDense;0;67761;subset1000000;
compressedDense;0;80987;subset1000000;
compressedDense;0;13676;subset1000000;
compressedDense;0;91902;subset1000000;
compressedDense;0;34956;subset1000000;
compressedDense;0;32417;subset1000000;
compressedDense;0;77800;subset1000000;
compressedDense;0;57221;subset1000000;
compressedDense;0;42969;subset1000000;
compressedDense;0;7700;subset1000000;
compressedDense;0;35002;subset1000000;
compressedDense;0;91073;subset1000000;
compressedDense;0;38122;subset1000000;
compressedDense;0;63039;subset1000000;
compressedDense;0;65243;subset1000000;
compressedDense;0;17217;subset1000000;
compressedDense;0;56025;subset1000000;
compressedDense;0;26308;subset1000000;
compressedDense;0;72697;subset1000000;
compressedDense;0;4054;subset1000000;
compressedDense;0;38853;subset1000000;
compressedDense;0;57717;subset1000000;
compressedDense;0;62945;subset1000000;
compressedDense;0;49352;subset1000000;
compressedDense;0;21500;subset1000000;
compressedDense;0;62330;subset1000000;
compressedDense;0;89733;subset1000000;
compressedDense;0;57279;subset1000000;
compressedDense;0;35559;subset1000000;
compressedDense;0;3646;subset1000000;
compressedDense;0;87580;subset1000000;
compressedDense;0;71293;subset1000000;
compressedDense;0;43690;subset1000000;
compressedDense;0;9189;subset1000000;
compressedDense;0;55814;subset1000000;
compressedDense;0;12569;subset1000000;
compressedDense;0;35634;subset1000000;
compressedDense;0;71944;subset1000000;
compressedDense;0;4590;subset1000000;
compressedDense;0;59828;subset1000000;
compressedDense;0;97207;subset1000000;
compressedDense;0;45836;subset1000000;
compressedDense;0;9575;subset1000000;
compressedDense;0;48209;subset1000000;
compressedDense;0;27229;subset1000000;
compressedDense;0;88496;subset1000000;
compressedDense;0;30335;subset1000000;
compressedDense;0;54247;subset1000000;
compressedDense;0;61570;subset1000000;
compressedDense;0;32736;subset1000000;
compressedDense;0;74442;subset1000000;
compressedDense;0;60272;subset1000000;
compressedDense;0;60944;subset1000000;
compressedDense;0;21117;subset1000000;
compressedDense;0;61588;subset1000000;
compressedDense;0;96859;subset1000000;
compressedDense;0;17221;subset1000000;
compressedDense;0;66547;subset1000000;
compressedDense;0;23526;subset1000000;
compressedDense;0;76376;subset1000000;
compressedDense;0;89819;subset1000000;
compressedDense;0;5436;subset1000000;
compressedDense;0;80259;subset1000000;
compressedDense;0;17878;subset1000000;
compressedDense;0;84467;subset1000000;
compressedDense;0;98296;subset1000000;
compressedDense;0;49547;subset1000000;
compressedDense;0;63914;subset1000000;
compressedDense;0;20394;subset1000000;
compressedDense;0;37716;subset1000000;
compressedDense;0;24759;subset1000000;
compressedDense;0;58389;subset1000000;
compressedDense;0;68231;subset1000000;
compressedDense;0;98393;subset1000000;
compressedDense;0;36524;subset1000000;
compressedDense;0;97091;subset1000000;
compressedDense;0;51998;subset1000000;
compressedDense;0;14825;subset1000000;
compressedDense;0;3799;subset1000000;
compressedDense;0;58367;subset1000000;
compressedDense;0;60864;subset1000000;
compressedDense;0;58650;subset1000000;
compressedDense;0;45413;subset1000000;
compressedDense;0;51432;subset1000000;
compressedDense;0;23051;subset1000000;
compressedDense;0;98984;subset1000000;
compressedDense;0;88549;subset1000000;
compressedDense;0;69309;subset1000000;
compressedDense;0;18249;subset1000000;
compressedDense;0;60932;subset1000000;
compressedDense;0;82694;subset1000000;
compressedDense;0;93047;subset1000000;
compressedDense;0;50575;subset1000000;
compressedDense;0;93806;subset1000000;
compressedDense;0;85738;subset1000000;
compressedDense;0;45600;subset1000000;
compressedDense;0;56924;subset1000000;
compressedDense;0;74857;subset1000000;
compressedDense;0;66196;subset1000000;
compressedDense;0;45686;subset1000000;
compressedDense;0;39321;subset1000000;
compressedDense;0;73404;subset1000000;
compressedDense;0;533;subset1000000;
compressedDense;0;92420;subset1000000;
compressedDense;0;13396;subset1000000;
compressedDense;0;89123;subset1000000;
compressedDense;0;16547;subset1000000;
compressedDense;0;27621;subset1000000;
compressedDense;0;78609;subset1000000;
compressedDense;0;53340;subset1000000;
compressedDense;0;73130;subset1000000;
compressedDense;0;16969;subset1000000;
compressedDense;0;68428;subset1000000;
compressedDense;0;31256;subset1000000;
compressedDense;0;53760;subset1000000;
compressedDense;0;74294;subset1000000;
compressedDense;0;19642;subset1000000;
compressedDense;0;69353;subset1000000;
compressedDense;1;62;subset1000000;
compressedDense;0;72078;subset1000000;
compressedDense;0;89429;subset1000000;
compressedDense;0;25448;subset1000000;
compressedDense;0;28427;subset1000000;
compressedDense;0;33149;subset1000000;
compressedDense;0;24760;subset1000000;
compressedDense;0;16392;subset1000000;
compressedDense;0;90406;subset1000000;
compressedDense;0;48675;subset1000000;
compressedDense;0;69119;subset1000000;
compressedDense;0;36992;subset1000000;
compressedDense;0;96286;subset1000000;
compressedDense;0;6278;subset1000000;
compressedDense;0;66674;subset1000000;
compressedDense;0;45011;subset1000000;
compressedDense;0;75453;subset1000000;
compressedDense;0;3119;subset1000000;
compressedDense;0;39627;subset1000000;
compressedDense;1;5931;subset1000000;
compressedDense;0;15827;subset1000000;
compressedDense;0;52866;subset1000000;
compressedDense;0;47046;subset1000000;
compressedDense;0;52666;subset1000000;
compressedDense;2;365;subset1000000;
compressedDense;0;61393;subset1000000;
compressedDense;0;33192;subset1000000;
compressedDense;0;26896;subset1000000;
compressedDense;0;96495;subset1000000;
compressedDense;0;77213;subset1000000;
compressedDense;0;89866;subset1000000;
compressedDense;0;63910;subset1000000;
compressedDense;0;24737;subset1000000;
compressedDense;0;350;subset1000000;
compressedDense;0;64112;subset1000000;
compressedDense;0;69543;subset1000000;
compressedDense;0;42203;subset1000000;
compressedDense;0;65597;subset1000000;
compressedDense;0;35323;subset1000000;
compressedDense;0;45573;subset1000000;
compressedDense;0;89187;subset1000000;
compressedDense;0;14650;subset1000000;
compressedDense;0;20659;subset1000000;
compressedDense;0;38442;subset1000000;
compressedDense;0;96478;subset1000000;
compressedDense;1;18575;subset1000000;
compressedDense;0;64313;subset1000000;
compressedDense;0;18828;subset1000000;
compressedDense;0;61860;subset1000000;
compressedDense;0;95026;subset1000000;
compressedDense;0;93067;subset1000000;
compressedDense;0;89157;subset1000000;
compressedDense;0;64417;subset1000000;
compressedDense;0;72784;subset1000000;
compressedDense;0;6435;subset1000000;
compressedDense;0;20689;subset1000000;
compressedDense;0;17027;subset1000000;
compressedDense;0;69485;subset1000000;
compressedDense;0;82308;subset1000000;
compressedDense;0;36095;subset1000000;
compressedDense;0;82197;subset1000000;
compressedDense;0;58834;subset1000000;
compressedDense;0;94495;subset1000000;
compressedDense;0;21444;subset1000000;
compressedDense;0;35807;subset1000000;
compressedDense;0;84927;subset1000000;
compressedDense;0;22485;subset1000000;
compressedDense;0;88979;subset1000000;
compressedDense;0;46096;subset1000000;
compressedDense;0;18310;subset1000000;
compressedDense;0;85701;subset1000000;
compressedDense;0;99253;subset1000000;
compressedDense;0;48759;subset1000000;
compressedDense;0;73813;subset1000000;
compressedDense;0;83742;subset1000000;
compressedDense;0;25157;subset1000000;
compressedDense;0;48833;subset1000000;
compressedDense;0;82997;subset1000000;
compressedDense;0;24358;subset1000000;
compressedDense;0;31558;subset1000000;
compressedDense;0;31454;subset1000000;
compressedDense;0;69463;subset1000000;
compressedDense;0;39509;subset1000000;
compressedDense;0;1283;subset1000000;
compressedDense;0;54335;subset1000000;
compressedDense;0;42415;subset1000000;
compressedDense;0;70317;subset1000000;
compressedDense;0;34184;subset1000000;
compressedDense;0;9183;subset1000000;
compressedDense;0;26837;subset1000000;
compressedDense;0;46553;subset1000000;
compressedDense;0;10253;subset1000000;
compressedDense;0;44528;subset1000000;
compressedDense;0;52680;subset1000000;
compressedDense;0;36518;subset1000000;
compressedDense;0;49924;subset1000000;
compressedDense;0;37962;subset1000000;
compressedDense;0;50873;subset1000000;
compressedDense;0;53141;subset1000000;
compressedDense;0;52151;subset1000000;
compressedDense;0;99572;subset1000000;
compressedDense;0;34503;subset1000000;
compressedDense;0;18498;subset1000000;
compressedDense;0;22899;subset1000000;
compressedDense;0;97434;subset1000000;
compressedDense;0;14551;subset1000000;
compressedDense;0;48928;subset1000000;
compressedDense;0;22602;subset1000000;
compressedDense;0;93425;subset1000000;
compressedDense;0;15867;subset1000000;
compressedDense;0;10319;subset1000000;
compressedDense;0;87083;subset1000000;
compressedDense;0;47669;subset1000000;
compressedDense;0;60760;subset1000000;
compressedDense;0;38001;subset1000000;
compressedDense;0;30470;subset1000000;
compressedDense;0;59484;subset1000000;
compressedDense;0;88634;subset1000000;
compressedDense;0;15538;subset1000000;
compressedDense;0;89832;subset1000000;
compressedDense;0;20667;subset1000000;
compressedDense;0;42192;subset1000000;
compressedDense;0;81222;subset1000000;
compressedDense;0;96031;subset1000000;
compressedDense;0;36264;subset1000000;
compressedDense;0;64031;subset1000000;
compressedDense;0;93977;subset1000000;
compressedDense;0;73250;subset1000000;
compressedDense;0;56902;subset1000000;
compressedDense;0;88363;subset1000000;
compressedDense;0;89876;subset1000000;
compressedDense;0;33650;subset1000000;
compressedDense;0;52531;subset1000000;
compressedDense;0;95640;subset1000000;
compressedDense;0;96738;subset1000000;
compressedDense;0;76055;subset1000000;
compressedDense;0;79764;subset1000000;
compressedDense;0;33655;subset1000000;
compressedDense;0;32764;subset1000000;
compressedDense;0;92057;subset1000000;
compressedDense;0;96268;subset1000000;
compressedDense;0;78431;subset1000000;
compressedDense;0;28595;subset1000000;
compressedDense;0;2080;subset1000000;
compressedDense;0;24208;subset1000000;
compressedDense;0;23426;subset1000000;
compressedDense;0;47690;subset1000000;
compressedDense;0;96699;subset1000000;
compressedDense;0;96192;subset1000000;
compressedDense;0;81608;subset1000000;
compressedDense;0;76457;subset1000000;
compressedDense;0;74754;subset1000000;
compressedDense;0;98342;subset1000000;
compressedDense;0;43410;subset1000000;
compressedDense;0;58053;subset1000000;
compressedDense;0;89953;subset1000000;
compressedDense;0;80999;subset1000000;
compressedDense;0;85689;subset1000000;
compressedDense;0;96931;subset1000000;
compressedDense;0;53182;subset1000000;
compressedDense;0;65774;subset1000000;
compressedDense;0;4284;subset1000000;
compressedDense;0;13834;subset1000000;
compressedDense;0;35177;subset1000000;
compressedDense;0;81565;subset1000000;
compressedDense;0;91818;subset1000000;
compressedDense;0;43747;subset1000000;
compressedDense;0;21186;subset1000000;
compressedDense;0;57777;subset1000000;
compressedDense;0;576;subset1000000;
compressedDense;0;71353;subset1000000;
compressedDense;0;98023;subset1000000;
compressedDense;0;53179;subset1000000;
compressedDense;0;91253;subset1000000;
compressedDense;0;34895;subset1000000;
compressedDense;0;13821;subset1000000;
compressedDense;0;673;subset1000000;
compressedDense;0;54557;subset1000000;
compressedDense;0;19191;subset1000000;
compressedDense;0;72384;subset1000000;
compressedDense;0;88373;subset1000000;
compressedDense;0;51247;subset1000000;
compressedDense;0;15252;subset1000000;
compressedDense;0;45445;subset1000000;
compressedDense;0;87666;subset1000000;
compressedDense;0;41024;subset1000000;
compressedDense;0;89008;subset1000000;
compressedDense;0;41232;subset1000000;
compressedDense;0;60700;subset1000000;
compressedDense;0;61694;subset1000000;
compressedDense;0;18621;subset1000000;
compressedDense;0;1555;subset1000000;
compressedDense;0;26005;subset1000000;
compressedDense;0;80756;subset1000000;
compressedDense;0;6979;subset1000000;
compressedDense;0;51877;subset1000000;
compressedDense;0;73248;subset1000000;
compressedDense;0;47969;subset1000000;
compressedDense;0;38789;subset1000000;
compressedDense;0;43702;subset1000000;
compressedDense;0;91157;subset1000000;
compressedDense;0;27545;subset1000000;
compressedDense;0;83;subset1000000;
compressedDense;0;25127;subset1000000;
compressedDense;0;38802;subset1000000;
compressedDense;0;37781;subset1000000;
compressedDense;0;46690;subset1000000;
compressedDense;0;29063;subset1000000;
compressedDense;0;78138;subset1000000;
compressedDense;0;96015;subset1000000;
compressedDense;0;62081;subset1000000;
compressedDense;0;19988;subset1000000;
compressedDense;0;79617;subset1000000;
compressedDense;0;96322;subset1000000;
compressedDense;0;57614;subset1000000;
compressedDense;0;28404;subset1000000;
compressedDense;0;99429;subset1000000;
compressedDense;0;37929;subset1000000;
compressedDense;0;22579;subset1000000;
compressedDense;0;23155;subset1000000;
compressedDense;0;84770;subset1000000;
compressedDense;0;57908;subset1000000;
compressedDense;0;57170;subset1000000;
compressedDense;0;66243;subset1000000;
compressedDense;0;78084;subset1000000;
compressedDense;0;26909;subset1000000;
compressedDense;0;35601;subset1000000;
compressedDense;0;25096;subset1000000;
compressedDense;0;95984;subset1000000;
compressedDense;0;46621;subset1000000;
compressedDense;0;39437;subset1000000;
compressedDense;0;78623;subset1000000;
compressedDense;0;25838;subset1000000;
compressedDense;0;80605;subset1000000;
compressedDense;0;89102;subset1000000;
compressedDense;0;89345;subset1000000;
compressedDense;0;97573;subset1000000;
compressedDense;0;46243;subset1000000;
compressedDense;0;42493;subset1000000;
compressedDense;0;65389;subset1000000;
compressedDense;0;12307;subset1000000;
compressedDense;0;65308;subset1000000;
compressedDense;0;1458;subset1000000;
compressedDense;0;86595;subset1000000;
compressedDense;0;83008;subset1000000;
compressedDense;0;99225;subset1000000;
compressedDense;0;61232;subset1000000;
compressedDense;0;60935;subset1000000;
compressedDense;0;11359;subset1000000;
compressedDense;0;52709;subset1000000;
compressedDense;0;60277;subset1000000;
compressedDense;0;12290;subset1000000;
compressedDense;0;21284;subset1000000;
compressedDense;0;38253;subset1000000;
compressedDense;0;65513;subset1000000;
compressedDense;0;44971;subset1000000;
compressedDense;0;11176;subset1000000;
compressedDense;0;64648;subset1000000;
compressedDense;0;36346;subset1000000;
compressedDense;0;43659;subset1000000;
compressedDense;0;50412;subset1000000;
compressedDense;0;22243;subset1000000;
compressedDense;0;76329;subset1000000;
compressedDense;0;18159;subset1000000;
compressedDense;0;67510;subset1000000;
compressedDense;0;2514;subset1000000;
compressedDense;0;11797;subset1000000;
compressedDense;0;22508;subset1000000;
compressedDense;0;98576;subset1000000;
compressedDense;0;91589;subset1000000;
compressedDense;0;80510;subset1000000;
compressedDense;0;89695;subset1000000;
compressedDense;0;65866;subset1000000;
compressedDense;0;21259;subset1000000;
compressedDense;0;10891;subset1000000;
compressedDense;0;64506;subset1000000;
compressedDense;0;5081;subset1000000;
compressedDense;0;36635;subset1000000;
compressedDense;0;63765;subset1000000;
compressedDense;0;51690;subset1000000;
compressedDense;0;59981;subset1000000;
compressedDense;0;83771;subset1000000;
compressedDense;0;17689;subset1000000;
compressedDense;0;38644;subset1000000;
compressedDense;0;70079;subset1000000;
compressedDense;0;68128;subset1000000;
compressedDense;0;85970;subset1000000;
compressedDense;0;76796;subset1000000;
compressedDense;0;72820;subset1000000;
compressedDense;0;30312;subset1000000;
compressedDense;0;90068;subset1000000;
compressedDense;0;5323;subset1000000;
compressedDense;0;16761;subset1000000;
compressedDense;0;23069;subset1000000;
compressedDense;0;2939;subset1000000;
compressedDense;0;31127;subset1000000;
compressedDense;0;59712;subset1000000;
compressedDense;0;84650;subset1000000;
compressedDense;0;5432;subset1000000;
compressedDense;0;76866;subset1000000;
compressedDense;0;80020;subset1000000;
compressedDense;0;56632;subset1000000;
compressedDense;0;54053;subset1000000;
compressedDense;0;14137;subset1000000;
compressedDense;0;8311;subset1000000;
compressedDense;0;13989;subset1000000;
compressedDense;0;82272;subset1000000;
compressedDense;0;84206;subset1000000;
compressedDense;0;3338;subset1000000;
compressedDense;0;46828;subset1000000;
compressedDense;0;12213;subset1000000;
compressedDense;0;35987;subset1000000;
compressedDense;0;97067;subset1000000;
compressedDense;0;92986;subset1000000;
compressedDense;0;35210;subset1000000;
compressedDense;0;95449;subset1000000;
compressedDense;0;78594;subset1000000;
compressedDense;0;38751;subset1000000;
compressedDense;0;69567;subset1000000;
compressedDense;0;68844;subset1000000;
compressedDense;0;90123;subset1000000;
compressedDense;0;87871;subset1000000;
compressedDense;0;47568;subset1000000;
compressedDense;0;61629;subset1000000;
compressedDense;0;77392;subset1000000;
compressedDense;0;31894;subset1000000;
compressedDense;0;92399;subset1000000;
compressedDense;0;38895;subset1000000;
compressedDense;0;78324;subset1000000;
compressedDense;0;16275;subset1000000;
compressedDense;0;76306;subset1000000;
compressedDense;0;17160;subset1000000;
compressedDense;0;77873;subset1000000;
compressedDense;0;64779;subset1000000;
compressedDense;0;17520;subset1000000;
compressedDense;0;77645;subset1000000;
compressedDense;0;18438;subset1000000;
compressedDense;0;46063;subset1000000;
compressedDense;0;9765;subset1000000;
compressedDense;0;710;subset1000000;
compressedDense;0;53135;subset1000000;
compressedDense;0;13509;subset1000000;
compressedDense;0;31559;subset1000000;
compressedDense;0;9574;subset1000000;
compressedDense;0;59248;subset1000000;
compressedDense;0;24940;subset1000000;
compressedDense;0;59930;subset1000000;
compressedDense;0;39640;subset1000000;
compressedDense;0;65896;subset1000000;
compressedDense;0;84484;subset1000000;
compressedDense;0;88465;subset1000000;
compressedDense;0;52552;subset1000000;
compressedDense;0;88906;subset1000000;
compressedDense;0;10734;subset1000000;
compressedDense;0;95115;subset1000000;
compressedDense;0;72377;subset1000000;
compressedDense;0;67778;subset1000000;
compressedDense;0;54981;subset1000000;
compressedDense;0;45176;subset1000000;
compressedDense;0;11242;subset1000000;
compressedDense;0;22223;subset1000000;
compressedDense;0;33105;subset1000000;
compressedDense;0;2899;subset1000000;
compressedDense;0;81884;subset1000000;
compressedDense;0;36580;subset1000000;
compressedDense;0;56535;subset1000000;
compressedDense;0;97658;subset1000000;
compressedDense;0;90399;subset1000000;
compressedDense;0;42599;subset1000000;
compressedDense;0;91481;subset1000000;
compressedDense;0;36027;subset1000000;
compressedDense;0;66976;subset1000000;
compressedDense;0;11303;subset1000000;
compressedDense;0;12272;subset1000000;
compressedDense;0;64622;subset1000000;
compressedDense;0;71615;subset1000000;
compressedDense;0;30942;subset1000000;
compressedDense;0;86937;subset1000000;
compressedDense;0;2196;subset1000000;
compressedDense;0;86686;subset1000000;
compressedDense;0;67907;subset1000000;
compressedDense;0;48154;subset1000000;
compressedDense;1;8652;subset1000000;
compressedDense;0;21997;subset1000000;
compressedDense;0;96613;subset1000000;
compressedDense;0;45026;subset1000000;
compressedDense;0;89211;subset1000000;
compressedDense;0;25745;subset1000000;
compressedDense;0;93554;subset1000000;
compressedDense;0;7332;subset1000000;
compressedDense;0;79260;subset1000000;
compressedDense;0;82225;subset1000000;
compressedDense;0;46665;subset1000000;
compressedDense;0;77260;subset1000000;
compressedDense;0;5978;subset1000000;
compressedDense;0;73620;subset1000000;
compressedDense;0;59976;subset1000000;
compressedDense;0;31450;subset1000000;
compressedDense;0;10793;subset1000000;
compressedDense;0;90430;subset1000000;
compressedDense;0;89521;subset1000000;
compressedDense;4;2079;subset1000000;
compressedDense;0;1640;subset1000000;
compressedDense;0;21299;subset1000000;
compressedDense;0;54935;subset1000000;
compressedDense;0;71525;subset1000000;
compressedDense;0;86666;subset1000000;
compressedDense;0;24475;subset1000000;
compressedDense;0;73722;subset1000000;
compressedDense;0;94195;subset1000000;
compressedDense;0;90768;subset1000000;
compressedDense;0;66006;subset1000000;
compressedDense;0;77735;subset1000000;
compressedDense;0;61215;subset1000000;
compressedDense;0;63678;subset1000000;
compressedDense;0;96982;subset1000000;
compressedDense;0;89176;subset1000000;
compressedDense;0;51362;subset1000000;
compressedDense;0;1909;subset1000000;
compressedDense;0;7113;subset1000000;
compressedDense;0;16816;subset1000000;
compressedDense;0;26201;subset1000000;
compressedDense;0;74304;subset1000000;
compressedDense;0;92445;subset1000000;
compressedDense;0;36987;subset1000000;
compressedDense;0;87025;subset1000000;
compressedDense;0;41645;subset1000000;
compressedDense;0;43428;subset1000000;
compressedDense;0;62796;subset1000000;
compressedDense;0;40323;subset1000000;
compressedDense;0;91505;subset1000000;
compressedDense;0;21842;subset1000000;
compressedDense;0;54712;subset1000000;
compressedDense;0;87100;subset1000000;
compressedDense;0;51479;subset1000000;
compressedDense;0;93005;subset1000000;
compressedDense;0;36160;subset1000000;
compressedDense;0;21783;subset1000000;
compressedDense;0;64649;subset1000000;
compressedDense;0;76691;subset1000000;
compressedDense;0;40389;subset1000000;
compressedDense;0;85895;subset1000000;
compressedDense;0;95666;subset1000000;
compressedDense;0;33811;subset1000000;
compressedDense;0;85751;subset1000000;
compressedDense;0;90829;subset1000000;
compressedDense;0;50688;subset1000000;
compressedDense;0;33622;subset1000000;
compressedDense;0;64979;subset1000000;
compressedDense;0;76674;subset1000000;
compressedDense;0;82448;subset1000000;
compressedDense;0;57163;subset1000000;
compressedDense;0;28126;subset1000000;
compressedDense;0;88050;subset1000000;
compressedDense;0;43349;subset1000000;
compressedDense;0;83516;subset1000000;
compressedDense;0;28823;subset1000000;
compressedDense;0;27574;subset1000000;
compressedDense;0;16635;subset1000000;
compressedDense;0;68106;subset1000000;
compressedDense;0;98689;subset1000000;
compressedDense;0;4228;subset1000000;
compressedDense;0;86518;subset1000000;
compressedDense;0;3913;subset1000000;
compressedDense;0;97590;subset1000000;
compressedDense;0;93983;subset1000000;
compressedDense;0;23753;subset1000000;
compressedDense;0;96012;subset1000000;
compressedDense;0;90314;subset1000000;
compressedDense;0;22956;subset1000000;
compressedDense;0;91202;subset1000000;
compressedDense;0;68246;subset1000000;
compressedDense;0;20949;subset1000000;
compressedDense;0;42938;subset1000000;
compressedDense;0;18533;subset1000000;
compressedDense;0;92440;subset1000000;
compressedDense;0;83424;subset1000000;
compressedDense;0;54458;subset1000000;
compressedDense;0;84400;subset1000000;
compressedDense;0;4640;subset1000000;
compressedDense;0;44877;subset1000000;
compressedDense;0;93330;subset1000000;
compressedDense;0;11420;subset1000000;
compressedDense;0;80523;subset1000000;
compressedDense;0;63471;subset1000000;
compressedDense;0;36004;subset1000000;
compressedDense;0;71576;subset1000000;
compressedDense;0;77496;subset1000000;
compressedDense;0;60640;subset1000000;
compressedDense;0;36599;subset1000000;
compressedDense;0;82744;subset1000000;
compressedDense;0;81761;subset1000000;
compressedDense;0;35801;subset1000000;
compressedDense;0;29275;subset1000000;
compressedDense;0;58413;subset1000000;
compressedDense;0;23614;subset1000000;
compressedDense;0;61484;subset1000000;
compressedDense;0;10535;subset1000000;
compressedDense;0;33471;subset1000000;
compressedDense;0;38906;subset1000000;
compressedDense;0;86668;subset1000000;
compressedDense;0;59494;subset1000000;
compressedDense;0;38616;subset1000000;
compressedDense;0;88991;subset1000000;
compressedDense;0;63084;subset1000000;
compressedDense;0;77045;subset1000000;
compressedDense;0;83226;subset1000000;
compressedDense;0;89350;subset1000000;
compressedDense;0;91693;subset1000000;
compressedDense;0;20300;subset1000000;
compressedDense;0;16804;subset1000000;
compressedDense;0;92015;subset1000000;
compressedDense;0;89635;subset1000000;
compressedDense;0;6001;subset1000000;
compressedDense;0;33277;subset1000000;
compressedDense;0;14452;subset1000000;
compressedDense;0;98630;subset1000000;
compressedDense;0;51330;subset1000000;
compressedDense;0;19172;subset1000000;
compressedDense;0;62410;subset1000000;
compressedDense;0;19906;subset1000000;
compressedDense;0;59434;subset1000000;
compressedDense;0;94873;subset1000000;
compressedDense;0;92009;subset1000000;
compressedDense;0;11445;subset1000000;
compressedDense;0;52254;subset1000000;
compressedDense;0;66804;subset1000000;
compressedDense;0;84938;subset1000000;
compressedDense;0;79138;subset1000000;
graphGT;0;56513;subset1000000;
graphGT;0;94662;subset1000000;
graphGT;0;75959;subset1000000;
graphGT;0;18815;subset1000000;
graphGT;0;41127;subset1000000;
graphGT;0;15257;subset1000000;
graphGT;0;84437;subset1000000;
graphGT;0;3914;subset1000000;
graphGT;0;8040;subset1000000;
graphGT;0;66938;subset1000000;
graphGT;0;37341;subset1000000;
graphGT;0;4119;subset1000000;
graphGT;1;22003;subset1000000;
graphGT;0;81127;subset1000000;
graphGT;0;68584;subset1000000;
graphGT;0;4489;subset1000000;
graphGT;0;97418;subset1000000;
