Estructura;Tiempos;ID;SetDatos
compressedDense;0;5440411;subset10000000;
compressedDense;0;583396;subset10000000;
compressedDense;0;7867665;subset10000000;
compressedDense;0;9922800;subset10000000;
compressedDense;0;7619018;subset10000000;
compressedDense;0;6450343;subset10000000;
compressedDense;0;9054886;subset10000000;
compressedDense;0;9804217;subset10000000;
compressedDense;0;1932325;subset10000000;
compressedDense;0;194318;subset10000000;
compressedDense;0;6210065;subset10000000;
compressedDense;0;3159107;subset10000000;
compressedDense;0;7132509;subset10000000;
compressedDense;0;4355940;subset10000000;
compressedDense;0;2355400;subset10000000;
compressedDense;0;2594452;subset10000000;
compressedDense;0;3594256;subset10000000;
compressedDense;0;7873705;subset10000000;
compressedDense;0;6938756;subset10000000;
compressedDense;0;4018071;subset10000000;
compressedDense;0;1808328;subset10000000;
compressedDense;0;489648;subset10000000;
compressedDense;0;1789590;subset10000000;
compressedDense;0;2326051;subset10000000;
compressedDense;0;625209;subset10000000;
compressedDense;0;8779282;subset10000000;
compressedDense;0;557281;subset10000000;
compressedDense;0;7540721;subset10000000;
compressedDense;0;5248060;subset10000000;
compressedDense;0;383797;subset10000000;
compressedDense;0;178115;subset10000000;
compressedDense;0;5273475;subset10000000;
compressedDense;0;7442509;subset10000000;
compressedDense;0;4642948;subset10000000;
compressedDense;0;8904112;subset10000000;
compressedDense;0;5522202;subset10000000;
compressedDense;0;6490308;subset10000000;
compressedDense;0;6022348;subset10000000;
compressedDense;0;6340964;subset10000000;
compressedDense;0;9410445;subset10000000;
compressedDense;0;7839184;subset10000000;
compressedDense;0;6276538;subset10000000;
compressedDense;0;1485571;subset10000000;
compressedDense;0;6181224;subset10000000;
compressedDense;0;2874560;subset10000000;
compressedDense;0;46188;subset10000000;
compressedDense;0;112895;subset10000000;
compressedDense;0;9211406;subset10000000;
compressedDense;0;8595248;subset10000000;
compressedDense;0;6507364;subset10000000;
compressedDense;0;127715;subset10000000;
compressedDense;0;4113259;subset10000000;
compressedDense;0;7886308;subset10000000;
compressedDense;1;5576697;subset10000000;
compressedDense;0;3661761;subset10000000;
compressedDense;0;573078;subset10000000;
compressedDense;0;8226399;subset10000000;
compressedDense;0;3030440;subset10000000;
compressedDense;0;1354747;subset10000000;
compressedDense;0;1030104;subset10000000;
compressedDense;0;825590;subset10000000;
compressedDense;0;2197671;subset10000000;
compressedDense;0;1391972;subset10000000;
compressedDense;0;6380579;subset10000000;
compressedDense;0;4650957;subset10000000;
compressedDense;0;9269388;subset10000000;
compressedDense;0;2968260;subset10000000;
compressedDense;0;1199125;subset10000000;
compressedDense;0;6361075;subset10000000;
compressedDense;0;7061504;subset10000000;
compressedDense;0;726664;subset10000000;
compressedDense;0;8848196;subset10000000;
compressedDense;0;6940888;subset10000000;
compressedDense;0;7982927;subset10000000;
compressedDense;0;3880204;subset10000000;
compressedDense;0;8340251;subset10000000;
compressedDense;0;1576949;subset10000000;
compressedDense;0;2237144;subset10000000;
compressedDense;0;4135653;subset10000000;
compressedDense;0;5618903;subset10000000;
compressedDense;0;3504319;subset10000000;
compressedDense;0;9839398;subset10000000;
compressedDense;0;6252611;subset10000000;
compressedDense;0;788376;subset10000000;
compressedDense;0;1888562;subset10000000;
compressedDense;0;1305987;subset10000000;
compressedDense;0;1901943;subset10000000;
compressedDense;0;499796;subset10000000;
compressedDense;0;9183682;subset10000000;
compressedDense;0;719549;subset10000000;
compressedDense;0;6471415;subset10000000;
compressedDense;0;4267519;subset10000000;
compressedDense;0;6585665;subset10000000;
compressedDense;0;3718665;subset10000000;
compressedDense;0;1471219;subset10000000;
compressedDense;0;4332875;subset10000000;
compressedDense;0;9254647;subset10000000;
compressedDense;0;9327293;subset10000000;
compressedDense;0;3143043;subset10000000;
compressedDense;0;2141879;subset10000000;
compressedDense;0;6378;subset10000000;
compressedDense;0;8336493;subset10000000;
compressedDense;0;6637283;subset10000000;
compressedDense;0;600229;subset10000000;
compressedDense;0;9106025;subset10000000;
compressedDense;0;5506613;subset10000000;
compressedDense;0;1269185;subset10000000;
compressedDense;0;8074908;subset10000000;
compressedDense;0;8323781;subset10000000;
compressedDense;0;6434623;subset10000000;
compressedDense;0;8735606;subset10000000;
compressedDense;0;3621438;subset10000000;
compressedDense;0;20730;subset10000000;
compressedDense;0;8261971;subset10000000;
compressedDense;0;6130806;subset10000000;
compressedDense;0;7675663;subset10000000;
compressedDense;0;4725424;subset10000000;
compressedDense;0;5730638;subset10000000;
compressedDense;0;839171;subset10000000;
compressedDense;0;4214005;subset10000000;
compressedDense;0;8121976;subset10000000;
compressedDense;0;7298696;subset10000000;
compressedDense;0;5350373;subset10000000;
compressedDense;0;4075131;subset10000000;
compressedDense;0;4352479;subset10000000;
compressedDense;0;6073290;subset10000000;
compressedDense;0;5867744;subset10000000;
compressedDense;0;1624376;subset10000000;
compressedDense;0;5798054;subset10000000;
compressedDense;0;735562;subset10000000;
compressedDense;0;8719910;subset10000000;
compressedDense;0;1232737;subset10000000;
compressedDense;0;7586305;subset10000000;
compressedDense;0;8879534;subset10000000;
compressedDense;0;6499760;subset10000000;
compressedDense;0;9028428;subset10000000;
compressedDense;0;9507097;subset10000000;
compressedDense;0;5048984;subset10000000;
compressedDense;0;7924162;subset10000000;
compressedDense;0;1388303;subset10000000;
compressedDense;0;260080;subset10000000;
compressedDense;0;8223489;subset10000000;
compressedDense;0;9444518;subset10000000;
compressedDense;0;5327567;subset10000000;
compressedDense;0;1026975;subset10000000;
compressedDense;0;655043;subset10000000;
compressedDense;0;3228077;subset10000000;
compressedDense;0;7533179;subset10000000;
compressedDense;0;6234817;subset10000000;
compressedDense;0;523984;subset10000000;
compressedDense;0;7979753;subset10000000;
compressedDense;0;1956856;subset10000000;
compressedDense;0;7563887;subset10000000;
compressedDense;0;4858289;subset10000000;
compressedDense;0;906902;subset10000000;
compressedDense;0;7365838;subset10000000;
compressedDense;0;718095;subset10000000;
compressedDense;0;1862073;subset10000000;
compressedDense;0;6990400;subset10000000;
compressedDense;0;6227779;subset10000000;
compressedDense;0;273194;subset10000000;
compressedDense;0;1111377;subset10000000;
compressedDense;0;782033;subset10000000;
compressedDense;0;195382;subset10000000;
compressedDense;0;3515;subset10000000;
compressedDense;0;7345692;subset10000000;
compressedDense;0;8160717;subset10000000;
compressedDense;0;4968436;subset10000000;
compressedDense;0;4255458;subset10000000;
compressedDense;0;8474886;subset10000000;
compressedDense;0;3366510;subset10000000;
compressedDense;0;6560477;subset10000000;
compressedDense;0;4328288;subset10000000;
compressedDense;0;1836290;subset10000000;
compressedDense;1;1987276;subset10000000;
compressedDense;0;9038283;subset10000000;
compressedDense;0;4209080;subset10000000;
compressedDense;0;2030634;subset10000000;
compressedDense;0;1910454;subset10000000;
compressedDense;0;580956;subset10000000;
compressedDense;0;7351293;subset10000000;
compressedDense;0;2989066;subset10000000;
compressedDense;0;1479509;subset10000000;
compressedDense;0;7969892;subset10000000;
compressedDense;0;1108485;subset10000000;
compressedDense;0;6399159;subset10000000;
compressedDense;0;2550579;subset10000000;
compressedDense;0;905988;subset10000000;
compressedDense;0;5851158;subset10000000;
compressedDense;0;4595813;subset10000000;
compressedDense;0;3881505;subset10000000;
compressedDense;0;170082;subset10000000;
compressedDense;0;6789732;subset10000000;
compressedDense;0;4004597;subset10000000;
compressedDense;0;6582661;subset10000000;
compressedDense;0;9486828;subset10000000;
compressedDense;0;2042612;subset10000000;
compressedDense;0;1474515;subset10000000;
compressedDense;0;7418317;subset10000000;
compressedDense;0;9875595;subset10000000;
compressedDense;0;8723159;subset10000000;
compressedDense;0;1088090;subset10000000;
compressedDense;0;140529;subset10000000;
compressedDense;0;1372365;subset10000000;
compressedDense;0;6071481;subset10000000;
compressedDense;0;5915377;subset10000000;
compressedDense;0;6356425;subset10000000;
compressedDense;0;6040210;subset10000000;
compressedDense;0;8018063;subset10000000;
compressedDense;0;7115568;subset10000000;
compressedDense;0;7151259;subset10000000;
compressedDense;0;9192262;subset10000000;
compressedDense;0;2767429;subset10000000;
compressedDense;0;2165935;subset10000000;
compressedDense;0;4613166;subset10000000;
compressedDense;0;4925649;subset10000000;
compressedDense;0;578573;subset10000000;
compressedDense;0;9744420;subset10000000;
compressedDense;0;6192127;subset10000000;
compressedDense;0;6463334;subset10000000;
compressedDense;0;1882373;subset10000000;
compressedDense;0;2609986;subset10000000;
compressedDense;0;4897431;subset10000000;
compressedDense;0;6330157;subset10000000;
compressedDense;0;1902393;subset10000000;
compressedDense;0;6951701;subset10000000;
compressedDense;0;2592625;subset10000000;
compressedDense;0;8575274;subset10000000;
compressedDense;0;8401193;subset10000000;
compressedDense;0;2805868;subset10000000;
compressedDense;0;1752950;subset10000000;
compressedDense;0;7133008;subset10000000;
compressedDense;0;8758286;subset10000000;
compressedDense;0;9211320;subset10000000;
compressedDense;0;3025158;subset10000000;
compressedDense;0;2532025;subset10000000;
compressedDense;0;5982035;subset10000000;
compressedDense;0;31669;subset10000000;
compressedDense;0;8598907;subset10000000;
compressedDense;0;2306495;subset10000000;
compressedDense;0;4955976;subset10000000;
compressedDense;0;7016476;subset10000000;
compressedDense;0;6992670;subset10000000;
compressedDense;0;1572326;subset10000000;
compressedDense;0;7466468;subset10000000;
compressedDense;0;7225984;subset10000000;
compressedDense;0;6342374;subset10000000;
compressedDense;0;693462;subset10000000;
compressedDense;0;3127349;subset10000000;
compressedDense;0;7625553;subset10000000;
compressedDense;0;8169927;subset10000000;
compressedDense;0;6037450;subset10000000;
compressedDense;0;8035789;subset10000000;
compressedDense;0;878730;subset10000000;
compressedDense;0;9539670;subset10000000;
compressedDense;0;5383224;subset10000000;
compressedDense;0;6272566;subset10000000;
compressedDense;0;1497732;subset10000000;
compressedDense;0;4725142;subset10000000;
compressedDense;0;8427812;subset10000000;
compressedDense;0;1207669;subset10000000;
compressedDense;0;7240679;subset10000000;
compressedDense;0;6144548;subset10000000;
compressedDense;0;2251173;subset10000000;
compressedDense;0;9818559;subset10000000;
compressedDense;0;9262270;subset10000000;
compressedDense;0;5017681;subset10000000;
compressedDense;0;3798843;subset10000000;
compressedDense;0;9092612;subset10000000;
compressedDense;0;2886701;subset10000000;
compressedDense;0;6466412;subset10000000;
compressedDense;0;5840990;subset10000000;
compressedDense;0;8495906;subset10000000;
compressedDense;0;4279017;subset10000000;
compressedDense;0;3813049;subset10000000;
compressedDense;0;74055;subset10000000;
compressedDense;0;7076609;subset10000000;
compressedDense;0;8592354;subset10000000;
compressedDense;0;6914261;subset10000000;
compressedDense;0;8400737;subset10000000;
compressedDense;0;8013788;subset10000000;
compressedDense;0;4768202;subset10000000;
compressedDense;0;441519;subset10000000;
compressedDense;0;8614096;subset10000000;
compressedDense;0;4833227;subset10000000;
compressedDense;0;5025779;subset10000000;
compressedDense;0;7253871;subset10000000;
compressedDense;0;1401476;subset10000000;
compressedDense;0;4729994;subset10000000;
compressedDense;0;7374688;subset10000000;
compressedDense;0;5444054;subset10000000;
compressedDense;0;281467;subset10000000;
compressedDense;0;6472341;subset10000000;
compressedDense;0;5711114;subset10000000;
compressedDense;0;5778606;subset10000000;
compressedDense;0;6257927;subset10000000;
compressedDense;0;649518;subset10000000;
compressedDense;0;9767668;subset10000000;
compressedDense;0;77591;subset10000000;
compressedDense;0;2247286;subset10000000;
compressedDense;0;5645508;subset10000000;
compressedDense;0;806425;subset10000000;
compressedDense;0;4125862;subset10000000;
compressedDense;0;6829974;subset10000000;
compressedDense;0;5662414;subset10000000;
compressedDense;0;4412542;subset10000000;
compressedDense;0;5235492;subset10000000;
compressedDense;0;806518;subset10000000;
compressedDense;0;9604235;subset10000000;
compressedDense;0;1235007;subset10000000;
compressedDense;0;4623746;subset10000000;
compressedDense;0;3872933;subset10000000;
compressedDense;0;47754;subset10000000;
compressedDense;0;5906924;subset10000000;
compressedDense;0;8980139;subset10000000;
compressedDense;0;7065470;subset10000000;
compressedDense;0;4112924;subset10000000;
compressedDense;0;9406990;subset10000000;
compressedDense;0;8844062;subset10000000;
compressedDense;0;1625586;subset10000000;
compressedDense;0;2519029;subset10000000;
compressedDense;0;722271;subset10000000;
compressedDense;0;7035287;subset10000000;
compressedDense;0;9462312;subset10000000;
compressedDense;0;755947;subset10000000;
compressedDense;0;7663622;subset10000000;
compressedDense;0;4095735;subset10000000;
compressedDense;0;2202465;subset10000000;
compressedDense;0;7145899;subset10000000;
compressedDense;0;3942649;subset10000000;
compressedDense;0;8156948;subset10000000;
compressedDense;0;5029935;subset10000000;
compressedDense;0;9035342;subset10000000;
compressedDense;0;2992667;subset10000000;
compressedDense;0;3546003;subset10000000;
compressedDense;0;2518547;subset10000000;
compressedDense;0;3819325;subset10000000;
compressedDense;0;8570346;subset10000000;
compressedDense;0;3238298;subset10000000;
compressedDense;0;1394615;subset10000000;
compressedDense;0;9597026;subset10000000;
compressedDense;0;1894803;subset10000000;
compressedDense;0;7736986;subset10000000;
compressedDense;0;8543496;subset10000000;
compressedDense;0;3247597;subset10000000;
compressedDense;0;9322510;subset10000000;
compressedDense;0;4729778;subset10000000;
compressedDense;0;33487;subset10000000;
compressedDense;0;1254518;subset10000000;
compressedDense;0;4493343;subset10000000;
compressedDense;0;774311;subset10000000;
compressedDense;0;2463747;subset10000000;
compressedDense;0;7585045;subset10000000;
compressedDense;0;3315428;subset10000000;
compressedDense;0;521110;subset10000000;
compressedDense;0;8361589;subset10000000;
compressedDense;0;6674784;subset10000000;
compressedDense;0;1330685;subset10000000;
compressedDense;0;2187976;subset10000000;
compressedDense;0;2254042;subset10000000;
compressedDense;0;4160354;subset10000000;
compressedDense;0;7320003;subset10000000;
compressedDense;0;168631;subset10000000;
compressedDense;0;5017935;subset10000000;
compressedDense;0;9694139;subset10000000;
compressedDense;0;6660351;subset10000000;
compressedDense;0;241098;subset10000000;
compressedDense;0;7281717;subset10000000;
compressedDense;0;4873041;subset10000000;
compressedDense;0;9244037;subset10000000;
compressedDense;0;1108590;subset10000000;
compressedDense;0;3643550;subset10000000;
compressedDense;0;5432439;subset10000000;
compressedDense;0;7149009;subset10000000;
compressedDense;0;9108886;subset10000000;
compressedDense;0;1365796;subset10000000;
compressedDense;0;4174583;subset10000000;
compressedDense;0;6099922;subset10000000;
compressedDense;0;2479028;subset10000000;
compressedDense;0;3494652;subset10000000;
compressedDense;0;9563456;subset10000000;
compressedDense;0;2769866;subset10000000;
compressedDense;0;4935896;subset10000000;
compressedDense;0;6846247;subset10000000;
compressedDense;0;6632904;subset10000000;
compressedDense;0;8394729;subset10000000;
compressedDense;0;5862959;subset10000000;
compressedDense;0;6817847;subset10000000;
compressedDense;0;5924927;subset10000000;
compressedDense;0;8211910;subset10000000;
compressedDense;0;2316943;subset10000000;
compressedDense;0;9931715;subset10000000;
compressedDense;0;5266990;subset10000000;
compressedDense;0;1571935;subset10000000;
compressedDense;0;3291808;subset10000000;
compressedDense;0;5152246;subset10000000;
compressedDense;0;1903125;subset10000000;
compressedDense;0;2157783;subset10000000;
compressedDense;0;5982856;subset10000000;
compressedDense;0;6832771;subset10000000;
compressedDense;0;9773897;subset10000000;
compressedDense;0;2627596;subset10000000;
compressedDense;0;5067326;subset10000000;
compressedDense;0;6439868;subset10000000;
compressedDense;0;1128621;subset10000000;
compressedDense;0;5487056;subset10000000;
compressedDense;0;7241236;subset10000000;
compressedDense;0;5580421;subset10000000;
compressedDense;0;3215922;subset10000000;
compressedDense;0;2951349;subset10000000;
compressedDense;0;1534869;subset10000000;
compressedDense;0;4242458;subset10000000;
compressedDense;0;567610;subset10000000;
compressedDense;0;2600575;subset10000000;
compressedDense;0;6049750;subset10000000;
compressedDense;0;4518330;subset10000000;
compressedDense;0;231538;subset10000000;
compressedDense;0;3788709;subset10000000;
compressedDense;0;1974198;subset10000000;
compressedDense;0;7776298;subset10000000;
compressedDense;0;7756639;subset10000000;
compressedDense;0;2193219;subset10000000;
compressedDense;0;4235031;subset10000000;
compressedDense;0;16840;subset10000000;
compressedDense;0;6217878;subset10000000;
compressedDense;0;8808746;subset10000000;
compressedDense;0;9735748;subset10000000;
compressedDense;0;1375429;subset10000000;
compressedDense;0;684290;subset10000000;
compressedDense;0;3389509;subset10000000;
compressedDense;0;2005444;subset10000000;
compressedDense;0;6819103;subset10000000;
compressedDense;0;1904563;subset10000000;
compressedDense;0;6530246;subset10000000;
compressedDense;0;8807451;subset10000000;
compressedDense;0;7245775;subset10000000;
compressedDense;0;5541812;subset10000000;
compressedDense;0;1738424;subset10000000;
compressedDense;0;3952034;subset10000000;
compressedDense;0;9266184;subset10000000;
compressedDense;0;202859;subset10000000;
compressedDense;0;514282;subset10000000;
compressedDense;0;1067794;subset10000000;
compressedDense;0;5043083;subset10000000;
compressedDense;0;4086682;subset10000000;
compressedDense;0;7422441;subset10000000;
compressedDense;0;1463481;subset10000000;
compressedDense;0;8816328;subset10000000;
compressedDense;0;275132;subset10000000;
compressedDense;0;7564857;subset10000000;
compressedDense;0;9033033;subset10000000;
compressedDense;0;8917106;subset10000000;
compressedDense;0;3601807;subset10000000;
compressedDense;0;5438834;subset10000000;
compressedDense;0;1986190;subset10000000;
compressedDense;0;6254748;subset10000000;
compressedDense;0;5413457;subset10000000;
compressedDense;0;9993834;subset10000000;
compressedDense;0;7007299;subset10000000;
compressedDense;0;6665732;subset10000000;
compressedDense;0;8673839;subset10000000;
compressedDense;0;1736780;subset10000000;
compressedDense;0;2215250;subset10000000;
compressedDense;0;2292972;subset10000000;
compressedDense;0;4880266;subset10000000;
compressedDense;0;5446333;subset10000000;
compressedDense;0;682376;subset10000000;
compressedDense;0;7527455;subset10000000;
compressedDense;0;759074;subset10000000;
compressedDense;0;2310405;subset10000000;
compressedDense;0;5327142;subset10000000;
compressedDense;0;8688685;subset10000000;
compressedDense;0;6801160;subset10000000;
compressedDense;0;2254027;subset10000000;
compressedDense;0;5414737;subset10000000;
compressedDense;0;1512881;subset10000000;
compressedDense;0;3144493;subset10000000;
compressedDense;0;9139157;subset10000000;
compressedDense;0;2136725;subset10000000;
compressedDense;0;3216881;subset10000000;
compressedDense;0;4110039;subset10000000;
compressedDense;0;5682380;subset10000000;
compressedDense;0;5973764;subset10000000;
compressedDense;0;8263354;subset10000000;
compressedDense;0;3129804;subset10000000;
compressedDense;0;7371217;subset10000000;
compressedDense;0;6431036;subset10000000;
compressedDense;0;7873156;subset10000000;
compressedDense;0;2898498;subset10000000;
compressedDense;0;7484560;subset10000000;
compressedDense;0;1512159;subset10000000;
compressedDense;0;4201551;subset10000000;
compressedDense;0;5477592;subset10000000;
compressedDense;0;3671707;subset10000000;
compressedDense;0;7527803;subset10000000;
compressedDense;0;2365737;subset10000000;
compressedDense;0;4392924;subset10000000;
compressedDense;0;6834326;subset10000000;
compressedDense;0;8944807;subset10000000;
compressedDense;0;2064973;subset10000000;
compressedDense;0;96239;subset10000000;
compressedDense;0;6715746;subset10000000;
compressedDense;0;8740871;subset10000000;
compressedDense;0;3990142;subset10000000;
compressedDense;0;2281770;subset10000000;
compressedDense;0;4654997;subset10000000;
compressedDense;0;5090916;subset10000000;
compressedDense;0;339121;subset10000000;
compressedDense;0;1897193;subset10000000;
compressedDense;0;2493188;subset10000000;
compressedDense;0;453842;subset10000000;
compressedDense;0;4810207;subset10000000;
compressedDense;0;9416661;subset10000000;
compressedDense;0;4726421;subset10000000;
compressedDense;0;2618479;subset10000000;
compressedDense;0;7331944;subset10000000;
compressedDense;0;9317268;subset10000000;
compressedDense;0;82261;subset10000000;
compressedDense;0;431140;subset10000000;
compressedDense;0;7764988;subset10000000;
compressedDense;0;1077062;subset10000000;
compressedDense;0;5281610;subset10000000;
compressedDense;0;2175657;subset10000000;
compressedDense;0;4151199;subset10000000;
compressedDense;0;5249895;subset10000000;
compressedDense;0;4393941;subset10000000;
compressedDense;0;5663818;subset10000000;
compressedDense;0;2589648;subset10000000;
compressedDense;0;4843957;subset10000000;
compressedDense;0;1223185;subset10000000;
compressedDense;0;9062794;subset10000000;
compressedDense;0;1169420;subset10000000;
compressedDense;0;5183850;subset10000000;
compressedDense;0;7091605;subset10000000;
compressedDense;0;3629459;subset10000000;
compressedDense;0;6696397;subset10000000;
compressedDense;0;8545057;subset10000000;
compressedDense;0;5254314;subset10000000;
compressedDense;0;35975;subset10000000;
compressedDense;0;9782623;subset10000000;
compressedDense;0;6356967;subset10000000;
compressedDense;0;1238749;subset10000000;
compressedDense;0;4389056;subset10000000;
compressedDense;0;44850;subset10000000;
compressedDense;0;5737678;subset10000000;
compressedDense;0;5863230;subset10000000;
compressedDense;0;1666476;subset10000000;
compressedDense;0;7089479;subset10000000;
compressedDense;1;26770;subset10000000;
compressedDense;0;9090055;subset10000000;
compressedDense;0;2306892;subset10000000;
compressedDense;0;7136148;subset10000000;
compressedDense;0;5443298;subset10000000;
compressedDense;0;2122524;subset10000000;
compressedDense;0;9927233;subset10000000;
compressedDense;0;841778;subset10000000;
compressedDense;0;5524475;subset10000000;
compressedDense;0;1250958;subset10000000;
compressedDense;0;7346988;subset10000000;
compressedDense;0;7165993;subset10000000;
compressedDense;0;1810504;subset10000000;
compressedDense;0;7281770;subset10000000;
compressedDense;0;2447582;subset10000000;
compressedDense;0;2430925;subset10000000;
compressedDense;0;4766149;subset10000000;
compressedDense;0;6469533;subset10000000;
compressedDense;0;4082839;subset10000000;
compressedDense;0;8550921;subset10000000;
compressedDense;0;4172966;subset10000000;
compressedDense;0;448117;subset10000000;
compressedDense;0;3087984;subset10000000;
compressedDense;0;2788657;subset10000000;
compressedDense;0;8344090;subset10000000;
compressedDense;0;4242941;subset10000000;
compressedDense;0;1057838;subset10000000;
compressedDense;0;928674;subset10000000;
compressedDense;0;8609354;subset10000000;
compressedDense;0;4223648;subset10000000;
compressedDense;0;6565891;subset10000000;
compressedDense;0;2861271;subset10000000;
compressedDense;0;4611381;subset10000000;
compressedDense;0;6901240;subset10000000;
compressedDense;0;8229099;subset10000000;
compressedDense;0;8151415;subset10000000;
compressedDense;0;9739720;subset10000000;
compressedDense;0;1706715;subset10000000;
compressedDense;0;4802648;subset10000000;
compressedDense;0;5909577;subset10000000;
compressedDense;0;8982755;subset10000000;
compressedDense;0;3956497;subset10000000;
compressedDense;0;7082349;subset10000000;
compressedDense;0;7730052;subset10000000;
compressedDense;0;7784696;subset10000000;
compressedDense;0;4308437;subset10000000;
compressedDense;0;8370688;subset10000000;
compressedDense;0;2250540;subset10000000;
compressedDense;0;6265634;subset10000000;
compressedDense;0;1670492;subset10000000;
compressedDense;0;5078527;subset10000000;
compressedDense;0;6604813;subset10000000;
compressedDense;0;9471542;subset10000000;
compressedDense;0;2877910;subset10000000;
compressedDense;0;1720928;subset10000000;
compressedDense;0;8509862;subset10000000;
compressedDense;0;1974742;subset10000000;
compressedDense;0;4986970;subset10000000;
compressedDense;0;1639844;subset10000000;
compressedDense;0;2831031;subset10000000;
compressedDense;0;7648719;subset10000000;
compressedDense;0;9596471;subset10000000;
compressedDense;0;3295076;subset10000000;
compressedDense;0;662419;subset10000000;
compressedDense;0;3063728;subset10000000;
compressedDense;0;7026266;subset10000000;
compressedDense;0;3860305;subset10000000;
compressedDense;0;9591853;subset10000000;
compressedDense;0;8614062;subset10000000;
compressedDense;0;5614600;subset10000000;
compressedDense;0;7351799;subset10000000;
compressedDense;0;2977122;subset10000000;
compressedDense;0;205251;subset10000000;
compressedDense;0;8913981;subset10000000;
compressedDense;0;5869502;subset10000000;
compressedDense;0;6532777;subset10000000;
compressedDense;0;5900471;subset10000000;
compressedDense;0;1441729;subset10000000;
compressedDense;0;6316266;subset10000000;
compressedDense;0;1554612;subset10000000;
compressedDense;0;6256414;subset10000000;
compressedDense;0;7095849;subset10000000;
compressedDense;0;5397018;subset10000000;
compressedDense;0;2266075;subset10000000;
compressedDense;0;5311545;subset10000000;
compressedDense;0;7159840;subset10000000;
compressedDense;0;209820;subset10000000;
compressedDense;0;9977468;subset10000000;
compressedDense;0;3878275;subset10000000;
compressedDense;0;9063872;subset10000000;
compressedDense;0;5395915;subset10000000;
compressedDense;0;7307768;subset10000000;
compressedDense;0;2150011;subset10000000;
compressedDense;0;9895853;subset10000000;
compressedDense;0;3072980;subset10000000;
compressedDense;0;1069190;subset10000000;
compressedDense;0;2482728;subset10000000;
compressedDense;0;4703868;subset10000000;
compressedDense;0;185685;subset10000000;
compressedDense;0;7374200;subset10000000;
compressedDense;0;4179672;subset10000000;
compressedDense;0;6755558;subset10000000;
compressedDense;0;4438818;subset10000000;
compressedDense;0;101780;subset10000000;
compressedDense;0;997375;subset10000000;
compressedDense;0;6977692;subset10000000;
compressedDense;0;3412489;subset10000000;
compressedDense;0;6258598;subset10000000;
compressedDense;0;6706824;subset10000000;
compressedDense;0;5591556;subset10000000;
compressedDense;0;7103300;subset10000000;
compressedDense;0;3873444;subset10000000;
compressedDense;0;2038420;subset10000000;
compressedDense;0;3563150;subset10000000;
compressedDense;0;8860216;subset10000000;
compressedDense;0;8774613;subset10000000;
compressedDense;0;7198630;subset10000000;
compressedDense;0;8701300;subset10000000;
compressedDense;0;41172;subset10000000;
compressedDense;0;8193073;subset10000000;
compressedDense;0;6691649;subset10000000;
compressedDense;0;9281647;subset10000000;
compressedDense;0;7636681;subset10000000;
compressedDense;0;894241;subset10000000;
compressedDense;0;6504091;subset10000000;
compressedDense;0;2612436;subset10000000;
compressedDense;0;225834;subset10000000;
compressedDense;0;9588404;subset10000000;
compressedDense;0;435774;subset10000000;
compressedDense;0;2145168;subset10000000;
compressedDense;0;8496208;subset10000000;
compressedDense;0;5461131;subset10000000;
compressedDense;0;2587638;subset10000000;
compressedDense;0;3337665;subset10000000;
compressedDense;0;2233862;subset10000000;
compressedDense;0;776605;subset10000000;
compressedDense;0;8527157;subset10000000;
compressedDense;0;1279236;subset10000000;
compressedDense;0;2421945;subset10000000;
compressedDense;0;6675096;subset10000000;
compressedDense;0;8796107;subset10000000;
compressedDense;0;7184204;subset10000000;
compressedDense;0;9501614;subset10000000;
compressedDense;0;6988474;subset10000000;
compressedDense;0;4573050;subset10000000;
compressedDense;0;7119258;subset10000000;
compressedDense;0;4307903;subset10000000;
compressedDense;0;4861634;subset10000000;
compressedDense;0;1577764;subset10000000;
compressedDense;0;8093633;subset10000000;
compressedDense;0;2133359;subset10000000;
compressedDense;0;3478132;subset10000000;
compressedDense;0;5192409;subset10000000;
compressedDense;0;3302989;subset10000000;
compressedDense;0;2505280;subset10000000;
compressedDense;0;984666;subset10000000;
compressedDense;0;8959638;subset10000000;
compressedDense;0;2392393;subset10000000;
compressedDense;0;2622365;subset10000000;
compressedDense;0;988111;subset10000000;
compressedDense;0;7144480;subset10000000;
compressedDense;0;926159;subset10000000;
compressedDense;0;4589042;subset10000000;
compressedDense;0;9043361;subset10000000;
compressedDense;0;717878;subset10000000;
compressedDense;0;7470054;subset10000000;
compressedDense;0;6564127;subset10000000;
compressedDense;0;33603;subset10000000;
compressedDense;0;9007158;subset10000000;
compressedDense;0;5718295;subset10000000;
compressedDense;0;5136285;subset10000000;
compressedDense;0;6489345;subset10000000;
compressedDense;0;6541071;subset10000000;
compressedDense;0;8900317;subset10000000;
compressedDense;0;8320579;subset10000000;
compressedDense;0;6790816;subset10000000;
compressedDense;0;7138851;subset10000000;
compressedDense;0;4459580;subset10000000;
compressedDense;0;7913399;subset10000000;
compressedDense;0;3794269;subset10000000;
compressedDense;0;5347035;subset10000000;
compressedDense;0;5566659;subset10000000;
compressedDense;0;7929621;subset10000000;
compressedDense;0;4245095;subset10000000;
compressedDense;0;4703206;subset10000000;
compressedDense;0;1511544;subset10000000;
compressedDense;0;5035042;subset10000000;
compressedDense;0;3425220;subset10000000;
compressedDense;0;2868361;subset10000000;
compressedDense;0;7859414;subset10000000;
compressedDense;0;9572492;subset10000000;
compressedDense;0;7226965;subset10000000;
